@id,@type,@lat,@lon,name,district,district_name
7787449708,node,17.7092053,82.9985248,Thummapala Primary Hospital,13999884,Anakapalli
7787449709,node,17.6852716,83.0024749,London Children's Hospital,13999884,Anakapalli
7787449711,node,17.5478426,82.8529786,Gollaprolu Children's Hospital,13999884,Anakapalli
7787449713,node,17.8250127,82.9417718,Lakshmi Children Hospital,13999884,Anakapalli
7787449714,node,17.6744778,82.5970027,American Hospital,13999884,Anakapalli
7787449715,node,17.6854923,83.00227,Nirmala Maternity Hospital,13999884,Anakapalli
7787449716,node,17.6916683,83.0037356,Ayyappa Gupta Eye Hospital,13999884,Anakapalli
7787449717,node,17.6604204,82.615497,Sri Dhanvi Multi Speciality Dental Hospital,13999884,Anakapalli
7787449719,node,17.8402661,82.9988148,Government Hospital,13999884,Anakapalli
7787449720,node,17.687618,83.001744,Usha Prime Multispeciality Hospital,13999884,Anakapalli
7787449721,node,17.566434,82.682574,Hosanna Hospital,13999884,Anakapalli
7787449723,node,17.5516438,82.8533103,Janaseva Eye Hospital,13999884,Anakapalli
7787449724,node,17.9272601,82.8906247,Dr. K. Venkatesh Hospital,13999884,Anakapalli
7787449727,node,17.6671649,82.6123346,Sahasra Dental Hospital,13999884,Anakapalli
7787449728,node,17.82508,82.9391521,Spark Dental Hospital,13999884,Anakapalli
7787449731,node,17.5534898,82.8517581,Sree Seshapadma Hospital,13999884,Anakapalli
7787449732,node,17.687646,83.002401,Gadam Dental Hospital,13999884,Anakapalli
7787449736,node,17.680999,83.001142,Medikon Hospital,13999884,Anakapalli
7787449739,node,17.686005,83.009456,Ravi Hospital,13999884,Anakapalli
7787449741,node,17.68721,83.005706,Laxmi Orthopaedic Hospital,13999884,Anakapalli
7787449745,node,17.6625914,82.6187861,Dr. Adikari Gopalarao Hospital,13999884,Anakapalli
7787449746,node,17.6645905,82.6124877,Lifeline Hospital,13999884,Anakapalli
7787449747,node,17.69098,83.0099047,Sapthagiri Hospital,13999884,Anakapalli
7787449749,node,17.5452357,82.8498751,Dr. Thrinadh Hospital,13999884,Anakapalli
7787449752,node,17.631329,82.693721,Emmanuel General Hospital,13999884,Anakapalli
7787449753,node,17.6650881,82.6156386,Ananda Nursing Home,13999884,Anakapalli
7787449754,node,17.685712,83.0015806,Dr. Ram Mohan Hospital,13999884,Anakapalli
7787449756,node,17.5098894,82.6259387,Government Hospital,13999884,Anakapalli
7787449757,node,17.685934,83.001269,Mother and Child Hospital,13999884,Anakapalli
7787449758,node,17.6843742,83.0022801,Siddhartha Nursing Home,13999884,Anakapalli
7787449759,node,17.544446,82.849726,Vijaya Hospital,13999884,Anakapalli
7787449762,node,17.659848,82.627161,Drusti Eye Hospital,13999884,Anakapalli
7787449765,node,17.6777911,83.0006719,Sri Venkateswara Hospital,13999884,Anakapalli
7787449766,node,17.6677008,82.6115976,Satya Sai Hospital,13999884,Anakapalli
7787647589,node,17.3476116,82.5863171,Government Hospital,13999884,Anakapalli
7787647595,node,17.4078787,82.7119667,Lazam Hospital,13999884,Anakapalli
7787647597,node,17.3599386,82.557579,Sri Viajaya Sai Matha Hospital,13999884,Anakapalli
7787647607,node,17.369831,82.569309,Sriprakash Ayurveda Hospital,13999884,Anakapalli
7787647611,node,17.562306,82.9771482,Starzen Hospital,13999884,Anakapalli
7787647615,node,17.5619762,82.9768678,Jai Srikrishna Hospital,13999884,Anakapalli
7787647635,node,17.3644361,82.5610684,Siddhartha Charitable Eye Hospital,13999884,Anakapalli
7787647645,node,17.5685137,83.0939853,NTPC Hospital,13999884,Anakapalli
7787647649,node,17.790161,83.12163,Mother and Child Hospital,13999884,Anakapalli
7787647660,node,17.6297105,83.077059,Sharan Hospital,13999884,Anakapalli
7787647670,node,17.6212637,83.08184,Asha Hospital Diabetes & Multi Speciality,13999884,Anakapalli
7787647672,node,17.5659385,82.9784452,Surya Teja Multispeciality Hospital,13999884,Anakapalli
7787647678,node,17.6288271,83.0901428,Amma Hospital,13999884,Anakapalli
7787647679,node,17.4096155,82.7166731,Hetero Eye Hospital,13999884,Anakapalli
13281158467,node,17.6872398,83.0127619,Geetha Eye & Orthopaedic Hospital,13999884,Anakapalli
521013578,way,17.6631126,83.1441416,Visakhapatnam Steel General Hospital,13999884,Anakapalli
3092022472,node,15.1619769,77.3813452,Santhi Homoeo Clinic,2022303,Anantapur
4662278230,node,14.6982401,76.8513762,Government Hospital,2022303,Anantapur
5577103922,node,14.6789441,77.602921,K K Nursing Home,2022303,Anantapur
5920916730,node,14.9053993,78.0112076,Sri Devi Children's Hospital,2022303,Anantapur
6755751406,node,14.6651404,77.6096823,Vijaya Nursing Home - Anantapur,2022303,Anantapur
6755778855,node,14.6753847,77.6021583,Sri Venkateswara Super Speciality Hospitals,2022303,Anantapur
6758230160,node,14.6786182,77.5999828,Abhaya Kidney Care Multispeciality Hospital,2022303,Anantapur
6758338965,node,14.68038,77.6009577,Mythri Hospitals,2022303,Anantapur
6758342894,node,14.6797897,77.6007579,Ravitej Nursing Home,2022303,Anantapur
6758346079,node,14.6885257,77.5970846,Meda Nursing Home,2022303,Anantapur
6758383160,node,14.6814256,77.5991499,Varun Children's Hospital,2022303,Anantapur
6758413694,node,14.6791501,77.5979832,Sri Sai Kurpa Nursing Home,2022303,Anantapur
6758424262,node,14.6812219,77.5981227,Sri Sai Balaji Hospital,2022303,Anantapur
6758424273,node,14.6770296,77.5984546,Divyasree Hospital,2022303,Anantapur
6758449423,node,14.6757031,77.6022868,Swetha Ent Hospital,2022303,Anantapur
6758450191,node,14.6755195,77.6017812,Baby Hospital (Hyma Test Tube Baby Centre),2022303,Anantapur
6758450292,node,14.6804513,77.6031585,Jeevana Jyothi Hospitals,2022303,Anantapur
6758450297,node,14.6750583,77.6020387,Hrudaya Children Hospital,2022303,Anantapur
6758450859,node,14.6756966,77.6021963,Mamatha Nursing Home,2022303,Anantapur
6758451927,node,14.6771055,77.602838,Sudhir Surgical Clinic,2022303,Anantapur
6758454466,node,14.6750155,77.6014875,Priya Multispeciality Hospital,2022303,Anantapur
6758460538,node,14.6755539,77.6029426,Suma Eye Clinic,2022303,Anantapur
6758464077,node,14.6754929,77.6031598,Dr.Ysr Memorial Hospitals,2022303,Anantapur
6758477780,node,14.6793694,77.5939411,Prasanthi Nursing Home - Anantapur,2022303,Anantapur
6758478594,node,14.6730188,77.6019636,Pavani Hospital,2022303,Anantapur
6758481139,node,14.6873452,77.6016618,Santhi Nursing Home - Anantapur,2022303,Anantapur
6758486866,node,14.672422,77.6011951,Mnr Nursing Home,2022303,Anantapur
6758492544,node,14.6730201,77.6007512,Sri Prakash Eye Hospital,2022303,Anantapur
6758500599,node,14.6807757,77.5938284,Aasha Hospitals,2022303,Anantapur
6758585984,node,14.6742812,77.6072784,Anantapuram Praja Vaidyasala,2022303,Anantapur
6758611181,node,14.9098048,78.0061926,Sri Kanchani Hospital,2022303,Anantapur
6758614395,node,15.1647882,77.3780642,Preethi Nursing Home - Anantapur,2022303,Anantapur
7113926665,node,14.9087159,78.0043595,"Area Hospital,Tadipatri",2022303,Anantapur
7113926673,node,15.123375,77.6344378,"Government Community Hospital,Gooty",2022303,Anantapur
7113926674,node,14.8050171,77.0758738,"Government Hospital, Kanekal",2022303,Anantapur
7113926680,node,14.936632,76.927765,"Government Hospital,Nagalapuram",2022303,Anantapur
7113926683,node,15.0133389,77.2142284,"Government Hospital,P.Kottalapalli",2022303,Anantapur
7113926692,node,14.670812,77.5946922,Govt. General Hospital,2022303,Anantapur
7113926709,node,14.6810951,77.610412,Government Communicable Diseases Hospital,2022303,Anantapur
7113926711,node,14.998239,76.977976,"Government Hospital, Bommanahal",2022303,Anantapur
7113926717,node,15.0627154,77.7825672,"Government Hospital,Kristipadu",2022303,Anantapur
7113926723,node,14.8128784,77.9671156,"Government Hospital,Putlur",2022303,Anantapur
7113926729,node,14.3430619,77.2277199,"Government primary hospital,Kambadur",2022303,Anantapur
7113926750,node,15.005934,76.834643,"Government Hospital,D.Hirehal",2022303,Anantapur
7113926759,node,15.020489,77.6666764,"Government Hospital,Peddavadugur",2022303,Anantapur
7113926762,node,14.8034556,77.7180839,"Government Hospital,Singanamala",2022303,Anantapur
7113926765,node,14.6975178,77.594582,Government Hosptial,2022303,Anantapur
7113926797,node,14.9296529,77.8611195,"Government Hospital, Peddapappur",2022303,Anantapur
7113926803,node,15.0656535,77.1798884,"Government Hospital,Vidapanakal",2022303,Anantapur
7113926816,node,14.690424,77.635785,BKS Government Hospital,2022303,Anantapur
7113926829,node,15.1625183,77.3786558,"Government Hospital, Guntakal",2022303,Anantapur
7113926832,node,15.0563824,77.5028694,"Government Hospital,Nagasamudram",2022303,Anantapur
7113926835,node,14.9443864,77.5897149,"Government Hospital,Pamidi",2022303,Anantapur
7113926844,node,14.6874453,77.5934529,Government Ayurvedic Hospital,2022303,Anantapur
7810296663,node,14.552957,77.111059,Dr. Linga Reddy Hospital,2022303,Anantapur
7810296666,node,14.9081808,78.0104994,Aaditya Hospital,2022303,Anantapur
7810296670,node,15.11914,77.635003,Shanthi Priya Hospital,2022303,Anantapur
7810296671,node,15.1616501,77.3789672,RT Hospital,2022303,Anantapur
7810296672,node,15.161685,77.383803,Life Line Hospital,2022303,Anantapur
7810296675,node,15.0198596,77.6725498,Dr.Siva Sankar Hospital,2022303,Anantapur
7810296676,node,15.1602356,77.3810107,Balaji Eye Hospital,2022303,Anantapur
7810296678,node,14.9070464,78.0112162,Shirish Childrens Hospital,2022303,Anantapur
7810296680,node,14.908204,78.014771,Thomas Reddy Hospital,2022303,Anantapur
7810296681,node,14.9077311,78.0112561,ABC Hospital,2022303,Anantapur
7810296686,node,14.9086426,78.006417,Umadevi Hospital,2022303,Anantapur
7810296687,node,14.5536454,77.114417,Shree Lochana Eye Hospital,2022303,Anantapur
7810296697,node,14.5594273,77.1089739,RDT Hosptial,2022303,Anantapur
7810296705,node,14.9069421,78.011721,Asha Hospital,2022303,Anantapur
7810296707,node,14.9068715,78.0148968,RK Hospital,2022303,Anantapur
7810296708,node,14.906851,78.0159746,Sri Venkateswara Children's Hospital,2022303,Anantapur
7810296714,node,14.907855,78.0091029,Trilochan Reddy Hospital,2022303,Anantapur
7810296716,node,14.9477487,77.5905751,Murali Sai Krishna Hospital,2022303,Anantapur
7810296718,node,14.9460725,77.5909378,Lakshmi Hospital,2022303,Anantapur
7810296720,node,14.9086387,78.0110456,Sivajyothi Hospital,2022303,Anantapur
7810296721,node,14.55902,77.106971,Surya Chandra Hospital,2022303,Anantapur
7810296725,node,14.6958099,76.8566151,Dr. Gopal Rao Hospital,2022303,Anantapur
7810296726,node,14.910594,77.9875121,Rotary Hospital,2022303,Anantapur
7810296727,node,15.1605602,77.3810133,Sai Krishna Hospital,2022303,Anantapur
7810296731,node,14.948823,77.591942,Sree Sai Hospital,2022303,Anantapur
7810296732,node,15.1664722,77.3770302,Gupta Children Hospital,2022303,Anantapur
7812225263,node,14.669693,77.590868,Harshitha Multi Speciality Hospital,2022303,Anantapur
7812225264,node,14.6960854,77.5850572,Rakshaa Multi Speciality Hospital,2022303,Anantapur
7812225267,node,14.6993848,77.5825856,Rachana's Hospital,2022303,Anantapur
7812225273,node,14.6703788,77.5928196,Srinivasa Kidney Centre,2022303,Anantapur
7812225277,node,14.683884,77.5882713,Srinivasa Children's Hospital,2022303,Anantapur
7812225278,node,14.6662553,77.5958946,Life Care Hospital,2022303,Anantapur
7812225279,node,14.6368248,77.6215272,Sree Pragna Cancer Hospital,2022303,Anantapur
7812225280,node,14.6689994,77.5936107,Siri Hospital,2022303,Anantapur
7812225285,node,14.6696952,77.5939398,Amulya Kerala Ayurveda Hospital,2022303,Anantapur
7812225287,node,14.6517395,77.5821587,Saveera Hospital,2022303,Anantapur
7812225288,node,14.683612,77.590103,Sri Chetan Hospital,2022303,Anantapur
7812225289,node,14.669688,77.592492,Praja Hospital,2022303,Anantapur
7812225291,node,14.6940458,77.5991764,CSR Hospital,2022303,Anantapur
7812225293,node,14.670808,77.592522,Sree Amaravathi Multispeciality Hospital,2022303,Anantapur
7812225296,node,14.6948333,77.6379669,Vishnu Hospital,2022303,Anantapur
7812225298,node,14.6849527,77.5910963,Hari Sri Hospital,2022303,Anantapur
7812225304,node,14.689561,77.631658,Sri Vijayalakshmi Hospital,2022303,Anantapur
7812225306,node,14.6842484,77.5776274,Venkata Sai Nagarjuna Hospital,2022303,Anantapur
7812225309,node,14.655189,77.608219,Super Speciality Hospital,2022303,Anantapur
7812225311,node,14.6681031,77.5843037,Sandhya Hospital,2022303,Anantapur
7812225312,node,14.6692065,77.5869354,"Shine Hospitals, Skin Care Clinic",2022303,Anantapur
7812225313,node,14.6885362,77.5749918,Sri Sathya Sai Hospital,2022303,Anantapur
7812225314,node,14.6835261,77.5924173,Dolphin Childrens Hospital,2022303,Anantapur
7812225316,node,14.668032,77.584304,Sandhya Hospital,2022303,Anantapur
7812225317,node,14.6154181,77.6058121,Prabhutva Pashu Vidyasala,2022303,Anantapur
7812225320,node,14.610579,77.644027,SKU Hospital,2022303,Anantapur
7812225322,node,14.683928,77.589039,R.D.T. Hospital,2022303,Anantapur
7812225323,node,14.6626337,77.6010398,Global Ayurveda Hospital,2022303,Anantapur
7812225324,node,14.6835981,77.5852005,Praja Prathamika Chikistha Kendram,2022303,Anantapur
7812225326,node,14.6806781,77.5936863,Sri Sai Manipal Hospital,2022303,Anantapur
7812225327,node,14.6700521,77.5939472,Razia Multi Speciality Hospital,2022303,Anantapur
7812341207,node,14.6752928,77.6025793,Leela Super Speciality Dental Hospital,2022303,Anantapur
7812341208,node,14.677248,77.60385,Sujatha Dental Hospital,2022303,Anantapur
7812341210,node,14.67515,77.605537,Ramavadutha Dental Hospital,2022303,Anantapur
7812341211,node,14.6722748,77.6002133,Vijaya Superspeciality Dental Hospital,2022303,Anantapur
7812341216,node,14.6751205,77.6015225,Antharyami Children Speciality Hospital,2022303,Anantapur
7812341217,node,14.675438,77.602889,Sri Amrutha Hospital,2022303,Anantapur
7812341219,node,14.674881,77.603137,Lakshmi Jayanth ENT Hospital,2022303,Anantapur
7812341221,node,14.677042,77.605898,Srinivasa Multi Speciality Hospital,2022303,Anantapur
7812341222,node,14.675157,77.6031172,Gayatri Hospital,2022303,Anantapur
7812341223,node,14.6718944,77.6010944,Ridhi Heart & Skin Hospital,2022303,Anantapur
7812341224,node,14.674892,77.603134,Lakshmi Narasimha ENT Hospital,2022303,Anantapur
7812341225,node,14.6750803,77.6017562,Dento Care Super Speciality Dental Hospital,2022303,Anantapur
7812341226,node,14.6754935,77.6026056,Lakshmi Hospital,2022303,Anantapur
7812341229,node,14.6739248,77.6030239,Mahathi Hospital,2022303,Anantapur
7812341230,node,14.675331,77.6022958,Mallikarjuna Super Speciality Dental Hospital,2022303,Anantapur
7812341232,node,14.6748822,77.6033124,Sathish Neurologist and Orthopaedic,2022303,Anantapur
7812341233,node,14.676572,77.6025553,Vijaya Shankar Hospital,2022303,Anantapur
7812341236,node,14.6734191,77.6073232,Dr. Ksar Gaffoor Hospitals,2022303,Anantapur
7812341237,node,14.6779256,77.6025896,Partha Dental Hospital,2022303,Anantapur
7812341238,node,14.6763777,77.6023144,K.C. Ramanna Hospital,2022303,Anantapur
7812341239,node,14.6727286,77.601181,Dr. Akbar Eye Hospital,2022303,Anantapur
7812341240,node,14.6756197,77.6026491,Dhanvanthri Hospital,2022303,Anantapur
7812341241,node,14.6738664,77.60192,Sree Nidhi Hospital,2022303,Anantapur
7812341242,node,14.674618,77.6029121,Children Hospital,2022303,Anantapur
7812341243,node,14.674382,77.6013832,Sai Rathna Hospital,2022303,Anantapur
7812341244,node,14.67474,77.60143,Sree Srinivasa Gastro & Liver Hospital,2022303,Anantapur
7812341245,node,14.6758388,77.6054945,Jabilli Children Hospital,2022303,Anantapur
7812341246,node,14.67534,77.603851,Sudarsana Hospital,2022303,Anantapur
7812341249,node,14.676616,77.602243,Balaji Dental Hospital,2022303,Anantapur
7812341252,node,14.673943,77.602134,Sri Sai Lakshmi Multi Speciality Hospital,2022303,Anantapur
7812341253,node,14.6741246,77.6021387,Sree Nethra Eye Hospital,2022303,Anantapur
7812341255,node,14.677728,77.60443,Sri Sai Apollo Dental Hospital,2022303,Anantapur
7812341256,node,14.6745528,77.6018289,Surya Hospital,2022303,Anantapur
7812341257,node,14.6711794,77.6012746,Malvina Hospital,2022303,Anantapur
7812341258,node,14.6744872,77.6011447,Sri Dhanvantari Multispeciality Ayurveda Hospital,2022303,Anantapur
7812341263,node,14.6737041,77.6040551,Obulaiah Hospital,2022303,Anantapur
7812341266,node,14.674631,77.604959,Chinnari Hospital,2022303,Anantapur
7812341267,node,14.6727455,77.6031448,Arun Childrens Hospital,2022303,Anantapur
7812341270,node,14.6814977,77.6104953,Government Hospital,2022303,Anantapur
7812341272,node,14.6715312,77.6088574,SR Multi Speciality Hospital,2022303,Anantapur
7812518689,node,14.681152,77.6054006,Satya Sai Dental Hospital,2022303,Anantapur
7812518691,node,14.6795381,77.6018548,Sri Krishna Dental Hospital,2022303,Anantapur
7812518692,node,14.6841166,77.6021672,Snehalatha Hospital,2022303,Anantapur
7812518693,node,14.682272,77.602304,Hari Prasad ENT Hospital,2022303,Anantapur
7812518694,node,14.6875232,77.5990348,Leela Dental Hospital,2022303,Anantapur
7812518695,node,14.687422,77.596565,Ahmed Multi Speciality Hospital,2022303,Anantapur
7812518697,node,14.6899573,77.5978005,CMN Hospitals,2022303,Anantapur
7812518698,node,14.6818639,77.6007343,Samira Hospital,2022303,Anantapur
7812518699,node,14.677622,77.599159,Dr. Kethu Buchi Reddy Hospital,2022303,Anantapur
7812518700,node,14.6822797,77.6012299,Gokul Ayurvedic Hospitals,2022303,Anantapur
7812518701,node,14.6889521,77.6013458,Shreya Hospital,2022303,Anantapur
7812518702,node,14.6877701,77.601539,Care & Cure Hospitals,2022303,Anantapur
7812518703,node,14.6819505,77.6020082,Srinivasa Dental Hospital,2022303,Anantapur
7812518704,node,14.682196,77.601547,Anantha Sai Hospital,2022303,Anantapur
7812518708,node,14.677802,77.599305,Sanjeevini Hospitals,2022303,Anantapur
7812518710,node,14.6771178,77.5990232,Pavan Sai Netralayam,2022303,Anantapur
7812518711,node,14.6773826,77.5994316,Varun Hospital,2022303,Anantapur
7812518713,node,14.680331,77.604346,Amma Children's Hospital,2022303,Anantapur
7812518714,node,14.680642,77.600867,Sree Anusha Ortho Care,2022303,Anantapur
7812518715,node,14.6804572,77.5968981,Bhaskar Super Speciality Dental Hospital,2022303,Anantapur
7812518716,node,14.683374,77.602033,K.M. Hospital,2022303,Anantapur
7812518718,node,14.6822561,77.6003613,Srinivasa Neuro & Multi Speciality Hospital,2022303,Anantapur
7812518719,node,14.679912,77.602245,Vasan Eye Care,2022303,Anantapur
7812518721,node,14.6875913,77.5977669,SVN Multispeciality Hospital,2022303,Anantapur
7812518722,node,14.685241,77.599033,LMR Multispeciality Hospital,2022303,Anantapur
7812518725,node,14.6831972,77.5991788,Rainbow Children's Hospital,2022303,Anantapur
7812518726,node,14.687877,77.600607,Chandra Super Speciality Hospital,2022303,Anantapur
7812518727,node,14.6813081,77.5994486,S.V. Hospital,2022303,Anantapur
7812518728,node,14.6792369,77.6018969,Varsha Hospital,2022303,Anantapur
7812518729,node,14.6809745,77.6037917,Akshaya Hospital,2022303,Anantapur
7812518730,node,14.6880445,77.6011343,Kraanthi Hospital,2022303,Anantapur
7812518732,node,14.6882825,77.5986645,Sisucare Hospital,2022303,Anantapur
7812518733,node,14.6853882,77.6009045,Dhruva Dental Hospital,2022303,Anantapur
7812518735,node,14.680889,77.604053,Sri Sai Vishnu Hospital,2022303,Anantapur
7812518737,node,14.689727,77.597392,Sushrutha Ayurvedic Hospital,2022303,Anantapur
7812518738,node,14.678852,77.601024,Sri Varalakshmi Eye Hospital,2022303,Anantapur
7812518739,node,14.6853275,77.6015407,Sri Pranamya Hospital,2022303,Anantapur
7812518740,node,14.686302,77.598499,Life Line Hospital,2022303,Anantapur
7812518741,node,14.689296,77.601192,Sri Anand Hospital,2022303,Anantapur
7812518743,node,14.6794186,77.5999217,Karthikeya Dental Hospital,2022303,Anantapur
7812518744,node,14.6839087,77.601913,Snehalatha Hospitals,2022303,Anantapur
7812518746,node,14.686064,77.5967073,Abigna Multispeciality Hospital,2022303,Anantapur
7812518747,node,14.6855979,77.5959627,Madhavi Hospital,2022303,Anantapur
7812518751,node,14.6809112,77.6020517,Krishna Prasad Orthodontic Speciality Dental Hospital,2022303,Anantapur
7812518755,node,14.6809181,77.6037914,Prathap Dental Hospital,2022303,Anantapur
8764170439,node,14.4950167,77.5582805,"Government Hospital, Yerragunta",2022303,Anantapur
8764368682,node,14.926117,77.6224148,"Government Hospital, Illuru",2022303,Anantapur
8766745201,node,14.9773003,77.1525112,"Government Hospital, Palthur",2022303,Anantapur
8766754732,node,14.674948,77.6028246,Apple Eye Care,2022303,Anantapur
8766755577,node,14.6797754,77.6034656,Balaji Eye Care Laser Centre,2022303,Anantapur
8767018169,node,14.6554959,77.5842905,KIMS - Saveera Hospital,2022303,Anantapur
8767069714,node,15.172825,77.3664764,"Railway Hospital, Guntakal",2022303,Anantapur
1251221123,node,13.6417645,78.4526879,Rishi Valley Rural Health Center,13997864,Annamayya
6576960278,node,13.5975792,78.5303271,Arogyavaram Medical Centre,13997864,Annamayya
6758500074,node,14.0587683,78.7475753,Madhavi Nursing Home - Y.S.R.,13997864,Annamayya
6758560926,node,13.5571864,78.5093951,Bhavyas Children Hospital,13997864,Annamayya
6758868114,node,13.5578396,78.5095239,Balaji Multi Speciality Hospital,13997864,Annamayya
6761040670,node,14.0597765,78.7479937,Raviteja Nursing Home,13997864,Annamayya
6761211199,node,13.5589008,78.5084832,Desai Hospital,13997864,Annamayya
6768544466,node,13.5583989,78.5106128,Usha Speciality Hospital,13997864,Annamayya
6768545716,node,13.5546337,78.5074009,Chandra Mohan's Nursing Home,13997864,Annamayya
6768566601,node,13.554914,78.5091872,Kathasagaram Hospital,13997864,Annamayya
6768607659,node,13.559202,78.5091028,Madanapalle Hospital Pvt. Ltd,13997864,Annamayya
6768623518,node,13.5602358,78.4952438,Shantharam Hospital,13997864,Annamayya
6768623554,node,13.5516402,78.5086012,Gupta Hospital,13997864,Annamayya
6768624097,node,13.5574315,78.4998357,Viswa Orthopaedic Hospital,13997864,Annamayya
6768633025,node,13.5489088,78.4641865,Siloam Eye Centre,13997864,Annamayya
6768643194,node,13.5492256,78.503273,Emergency Hospital,13997864,Annamayya
6768656291,node,13.5507602,78.5087353,Popular Nursing Home,13997864,Annamayya
6768675494,node,13.5477771,78.5142848,Sri Kaveri Hospital,13997864,Annamayya
7113913909,node,14.0552081,79.2835502,"Government hospital, Mukkavaripalli",13997864,Annamayya
7113913911,node,14.200116,79.1569501,"Government hospital, Rajampeta;Ppu Rajampeta",13997864,Annamayya
7113913957,node,14.1864813,78.706236,"PHC, Lakkireddypalli",13997864,Annamayya
7113913981,node,14.0263924,78.5018474,"Government hospital, Galiveedu",13997864,Annamayya
7113913986,node,13.9577689,79.3541009,"Government hospital, Rly.Kodur",13997864,Annamayya
